respondent_id,region,area,sex,age,ethnicity,disability,education,employed,monthly_income_mdl
3047,South,rural,Female,30,Moldovan,No,Vocational,1,3190
3048,Chișinău,urban,Male,42,Moldovan,No,Tertiary,1,28770
3049,Centre,urban,Male,65,Moldovan,No,Secondary,0,
3050,South,urban,Male,42,Bulgarian,No,Tertiary,0,
3051,Centre,urban,Male,43,Romanian,No,Vocational,1,8980
3052,Centre,urban,Male,35,Moldovan,No,Vocational,1,7080
3053,North,urban,Male,39,Gagauz,No,Secondary,0,
3054,Chișinău,urban,Male,45,Moldovan,No,Secondary,1,13690
3055,North,urban,Male,37,Moldovan,No,Tertiary,1,13090
3056,Centre, urban,Female,60,Moldovan,Yes,Tertiary,1,16910
3057,UTA Găgăuzia,urban,Female,24,Moldovan,No,Tertiary,1,6760
3058,Chișinău,urban,Male,51,Romanian,No,Vocational,1,10700
3059,Centre,urban,Male,42,Moldovan,No,Vocational,0,
3060,North,rural,Male,42,Moldovan,No,Tertiary,0,
3061,North,urban,Male,34,Moldovan,No,Primary,0,
3062,North,rural,Female,18,Moldovan,No,Tertiary,0,
3063,South,urban,Male,52,Ukrainian,No,Vocational,1,6740
3064,South,urban,Female,18,Ukrainian,No,Vocational,1,5540
3065,South,rural,Male,63,Roma,No,Secondary,0,
3066,South, urban,Female,44,Moldovan,No,Vocational,1,7120
3067,North,rural,Female,21,Moldovan,No,Tertiary,0,
3068,Chișinău,urban,Male,42,Moldovan,No,Secondary,1,15390
3069,North,urban,Female,42,Bulgarian,No,Secondary,1,3880
3070,South, urban,Male,57,Moldovan,No,Secondary,1,5790
3071,Chișinău,urban,Female,58,Moldovan,Yes,Secondary,1,14410
3072,South,rural,Male,22,Romanian,No,Tertiary,1,8720
3073,Chișinău,urban,Male,39,Moldovan,No,Tertiary,1,17820
3074,Centre,urban,Female,49,Moldovan,No,Tertiary,1,9020
3075,UTA Găgăuzia,Rural,Female,38,Moldovan,No,Vocational,1,3430
3076,South,rural,Female,33,Moldovan,No,Vocational,0,
3077,Centre,RURAL,Male,43,Ukrainian,No,Secondary,1,6650
3078,Chișinău,urban,Female,24,Russian,No,Tertiary,1,13200
3079,UTA Găgăuzia,urban,Female,31,Romanian,No,Primary,0,
3080,Centre,rural,Male,37,Moldovan,No,Secondary,0,
3081,Chișinău,urban,Male,42,Roma,No,Tertiary,1,10470
3082,North,urban,Female,33,Moldovan,No,Vocational,1,4670
3083,Centre,urban,Male,32,Moldovan,No,Secondary,1,5780
3084,UTA Găgăuzia,rural,Male,32,Moldovan,No,Secondary,0,
3085,North,urban,Female,42,Moldovan,No,Vocational,0,
3086,Chișinău,URBAN,Female,59,Moldovan,No,Secondary,1,11590
3087,UTA Găgăuzia,urban,Male,53,Romanian,No,Secondary,1,8360
3088,Centre,rural,Male,41,Russian,No,Tertiary,1,11890
3089,Chișinău,urban,Female,18,Moldovan,No,Tertiary,1,20410
3090,North,urban,Male,29,Moldovan,No,Tertiary,1,8740
3091,South,rural,Male,45,Moldovan,No,Secondary,1,5710
3092,South,urban,Male,35,Moldovan,No,Tertiary,0,
3093,South,rural,Male,46,Russian,No,Vocational,1,8040
3094,Centre,rural,Male,42,Moldovan,No,Secondary,1,10170
3095,Centre,rural,Female,55,Moldovan,No,Secondary,0,
3096,North,urban,Female,25,Moldovan,No,Secondary,0,
3097,Centre,rural,Female,19,Moldovan,No,Primary,0,
3098,South,rural,Female,44,Moldovan,No,Primary,0,
3099,North,urban,Male,49,Moldovan,No,Primary,1,5970
3100,Chișinău,urban,Female,24,Moldovan,No,Secondary,1,9580
3101,South,urban,Female,50,Moldovan,Yes,Vocational,1,4950
3102,Chișinău,urban,Male,61,Moldovan,No,Secondary,0,
3103,South,rural,Female,28,Roma,No,Secondary,0,
3104,Chișinău,urban,Male,20,Moldovan,No,Secondary,0,
3105,Centre,urban,Male,41,Moldovan,No,Vocational,1,7110
3106,Chișinău,urban,Female,46,Moldovan,No,Vocational,1,8370
3107,Chișinău,urban,Female,39,Ukrainian,No,Secondary,1,8210
3108,North,urban,Female,33,Moldovan,No,Vocational,1,7490
3109,Chișinău,urban,Male,44,Moldovan,No,Primary,1,16070
3110,South,rural,Male,68,Moldovan,No,Tertiary,1,11870
3111,North,RURAL,Female,55,Roma,No,Secondary,1,4120
3112,Chișinău,urban,Male,41,Gagauz,No,Tertiary,1,23710
3113,Chișinău,urban,Male,32,Moldovan,No,Vocational,1,10550
3114,Chișinău,urban,Male,61,Moldovan,No,Vocational,1,10200
3115,North,urban,Female,45,Moldovan,No,Vocational,0,
3116,South,urban,Female,69,Moldovan,No,Vocational,1,7520
3117,Chișinău,urban,Male,44,Roma,No,Vocational,0,
3118,South,urban,Female,60,Moldovan,No,Secondary,1,5160
3119,Chișinău,rural,Male,57,Moldovan,No,Secondary,0,
3120,South,rural,Male,35,Romanian,No,Primary,0,
3121,North,rural,Female,29,Moldovan,No,Secondary,0,
3122,Centre,URBAN,Female,52,Moldovan,No,Vocational,0,
3123,South,URBAN,Male,48,Gagauz,No,Tertiary,0,
3124,South,urban,Female,36,Moldovan,No,Vocational,1,9820
3125,North,rural,Male,25,Moldovan,No,Vocational,1,6140
3126,Centre,rural,Female,52,Roma,No,Secondary,0,
3127,Chișinău,urban,Female,21,Moldovan,No,Primary,0,
3128,South,urban,Female,55,Russian,No,Secondary,0,
3129,North,Rural,Female,54,Moldovan,No,Vocational,1,4930
3130,Centre,urban,Female,49,Moldovan,Yes,Secondary,1,6990
3131,South,rural,Female,19,Moldovan,No,Vocational,1,4270
3132,South,urban,Male,34,Moldovan,No,Secondary,0,
3133,South,rural,Female,24,Moldovan,No,Tertiary,0,
3134,Centre,rural,Male,57,Moldovan,No,Secondary,0,
3135,Centre,rural,Male,61,Moldovan,No,Secondary,0,
3136,Chișinău,urban,Female,55,Moldovan,No,Vocational,1,17120
3137,Chișinău,urban,Female,44,Ukrainian,No,Primary,1,10480
3138,North,urban,Male,70,Moldovan,No,Secondary,0,
3139,North,urban,Male,18,Moldovan,No,Tertiary,1,10460
3140,Chișinău,urban,Female,57,Moldovan,No,Tertiary,1,21920
3141,Chișinău,urban,Female,43,Moldovan,No,Primary,0,
3142,North,rural,Male,35,Gagauz,No,Secondary,0,
3143,Centre,rural,Female,31,Moldovan,No,Vocational,1,5450
3144,North,Urban,Male,26,Moldovan,No,Vocational,1,9120
3145,Chișinău,urban,Female,56,Moldovan,No,Secondary,1,13010
3146,South,rural,Male,31,Romanian,Yes,Vocational,0,
3147,Centre,urban,Female,54,Moldovan,No,Secondary,1,
3148,North,urban,Female,18,Romanian,Yes,Secondary,0,
3149,North,urban,Female,19,Moldovan,No,Secondary,1,6810
3150,Chișinău,urban,Male,29,Moldovan,No,Tertiary,1,24080
3151,North,urban,Male,42,Moldovan,No,Secondary,1,
3152,Chișinău,rural,Male,55,Moldovan,No,Secondary,1,6280
3153,Chișinău,urban,Female,32,Moldovan,No,Secondary,1,11770
3154,North,urban,Female,44,Ukrainian,No,Primary,1,4330
3155,North,urban,Male,47,Moldovan,No,Secondary,1,6080
3156,Centre,urban,Female,41,Moldovan,No,Primary,1,5570
3157,Chișinău,urban,Male,63,Moldovan,No,Secondary,0,
3158,North,urban,Male,63,Bulgarian,No,Tertiary,1,20520
3159,Centre,urban,Female,27,Moldovan,No,Tertiary,1,11500
3160,Centre,urban,Female,22,Romanian,No,Secondary,0,
3161,South,urban,Female,31,Gagauz,No,Vocational,1,4080
3162,Centre,urban,Male,38,Moldovan,No,Secondary,1,9510
3163,South,urban,Male,18,Russian,No,Vocational,1,10560
3164,Centre,urban,Male,29,Moldovan,No,Vocational,1,16780
3165,South,urban,Male,55,Moldovan,No,Tertiary,0,
3166,Chișinău,urban,Female,50,Roma,Yes,Secondary,0,
3167,North,urban,Male,70,Moldovan,No,Vocational,1,9760
3168,North,rural,Female,49,Moldovan,No,Secondary,1,4760
3169,South,urban,Female,37,Moldovan,No,Secondary,1,6760
3170,North,rural,Female,45,Romanian,No,Vocational,1,4900
3171,South,RURAL,Male,56,Moldovan,No,Vocational,1,4060
3172,Chișinău,urban,Female,42,Moldovan,No,Secondary,0,
3173,Centre,urban,Female,36,Romanian,No,Tertiary,0,
3174,Centre,urban,Male,70,Moldovan,No,Vocational,1,6600
3175,Chișinău,urban,Male,37,Moldovan,No,Vocational,1,28230
3176,Chișinău,urban,Female,69,Gagauz,Yes,Vocational,1,8560
3177,South,urban,Male,39,Gagauz,No,Tertiary,1,12530
3178,Centre,rural,Female,38,Moldovan,No,Secondary,1,8410
3179,South,urban,Male,54,Romanian,No,Secondary,0,
3180,Centre,urban,Male,47,Moldovan,No,Secondary,0,
3181,South,urban,Female,43,Moldovan,No,Tertiary,1,13130
3182,Chișinău,urban,Male,44,Moldovan,No,Primary,1,9440
3183,Centre,rural,Female,51,Moldovan,No,Vocational,1,3770
3184,North,rural,Female,30,Moldovan,No,Secondary,0,
3185,North,rural,Female,53,Moldovan,No,Secondary,1,6480
3186,Centre,urban,Female,30,Moldovan,No,Tertiary,1,12670
3187,Centre,urban,Female,28,Moldovan,No,Vocational,1,8890
3188,Chișinău,urban,Male,50,Moldovan,No,Vocational,1,11680
3189,Chișinău,urban,Male,44,Moldovan,No,Tertiary,0,
3190,Chișinău,urban,Male,53,Moldovan,No,Primary,1,5450
3191,Chișinău,urban,Female,40,Moldovan,No,Tertiary,1,12370
3192,Chișinău,urban,Female,30,Moldovan,No,Secondary,0,
3193,Chișinău,urban,Male,51,Moldovan,No,Secondary,0,
3194,North,urban,Female,18,Moldovan,No,Tertiary,0,
3195,North,urban,Male,29,Moldovan,No,Secondary,1,9410
3196,South,urban,Male,52,Moldovan,No,Secondary,0,
3197,Centre,urban,Female,36,Moldovan,No,Tertiary,0,
3198,Centre,rural,Female,22,Moldovan,No,Vocational,1,5060
3199,UTA Găgăuzia,rural,Female,48,Moldovan,No,Tertiary,1,8040
3200,South,rural,Male,20,Moldovan,No,Tertiary,0,
3201,Centre, urban,Female,45,Russian,No,Tertiary,1,6780
3202,North,rural,Male,60,Moldovan,No,Secondary,0,
3203,North,urban,Male,40,Moldovan,No,Tertiary,1,10490
3204,South,urban,Female,68,Ukrainian,No,Secondary,0,
3205,South,rural,Male,63,Moldovan,No,Secondary,0,
3206,Centre,rural,Male,61,Moldovan,No,Secondary,0,
3207,South,rural,Female,41,Moldovan,No,Tertiary,1,6620
3208,Chișinău,urban,Female,62,Bulgarian,No,Vocational,1,12510
3209,South,urban,Male,54,Moldovan,Yes,Vocational,1,6950
3210,Chișinău,urban,Female,22,Russian,No,Tertiary,1,25580
3211,Chișinău,urban,Female,38,Moldovan,No,Vocational,1,12300
3212,Centre,urban,Female,45,Moldovan,No,Secondary,0,
3213,Chișinău,urban,Male,42,Moldovan,No,Secondary,1,9800
3214,Centre,urban,Male,46,Moldovan,No,Secondary,1,10480
3215,Chișinău,urban,Female,41,Moldovan,No,Vocational,0,
3216,UTA Găgăuzia,urban,Female,46,Moldovan,No,Primary,0,
3217,Centre,urban,Male,52,Moldovan,No,Tertiary,1,11960
3218,South,urban,Male,60,Moldovan,No,Vocational,0,
3219,North,urban,Male,49,Moldovan,No,Secondary,1,5650
3220,Chișinău,urban,Female,41,Moldovan,No,Secondary,1,9710
3221,UTA Găgăuzia,rural,Female,62,Moldovan,No,Secondary,0,
3222,North,urban,Female,30,Gagauz,Yes,Secondary,1,3610
3223,Centre,urban,Female,38,Moldovan,No,Secondary,1,7650
3224,Centre,urban,Male,28,Moldovan,No,Secondary,1,9510
3225,South,rural,Female,46,Moldovan,No,Secondary,1,5140
3226,South,urban,Female,45,Ukrainian,No,Primary,1,4690
3227,Centre,urban,Male,60,Moldovan,No,Secondary,1,6470
3228,Centre,rural,Female,3,Romanian,No,Secondary,1,3290
3229,North,urban,Female,46,Moldovan,No,Primary,0,
3230,North,Urban,Female,42,Ukrainian,No,Vocational,0,
3231,Chișinău,urban,Female,29,Moldovan,No,Tertiary,1,10940
3232,Chișinău,Urban,Female,66,Moldovan,No,Secondary,0,
3233,Chișinău,URBAN,Male,26,Moldovan,No,Secondary,1,14620
3234,Centre,urban,Female,18,Moldovan,No,Vocational,0,
3235,Centre,urban,Female,55,Ukrainian,Yes,Vocational,1,7120
3236,North,urban,Male,49,Moldovan,No,Tertiary,1,10750
3237,Centre,rural,Female,70,Moldovan,No,Secondary,0,
3238,Centre,rural,Female,38,Ukrainian,Yes,Secondary,1,3610
3239,Centre,urban,Female,42,Russian,No,Secondary,1,5660
3240,Chișinău,URBAN,Male,54,Russian,No,Vocational,0,
3241,Centre,urban,Female,47,Russian,No,Primary,0,
3242,North,rural,Female,54,Moldovan,No,Primary,0,
3243,Centre,rural,Female,51,Moldovan,No,Secondary,0,
3244,North,urban,Male,27,Bulgarian,No,Vocational,1,6860
3245,North,urban,Female,26,Bulgarian,No,Secondary,0,
3246,Centre,urban,Female,36,Moldovan,No,Secondary,0,
3247,Centre,rural,Female,22,Moldovan,No,Vocational,0,
3248,UTA Găgăuzia,urban,Male,49,Moldovan,Yes,Secondary,1,7300
3249,Centre,urban,Female,39,Moldovan,No,Vocational,1,5010
3250,Centre,rural,Male,49,Moldovan,No,Secondary,1,7150
3251,Centre,rural,Female,45,Moldovan,No,Secondary,1,5270
3252,South,Rural,Female,40,Ukrainian,No,Secondary,0,
3253,Chișinău,rural,Male,49,Moldovan,No,Secondary,1,7860
3254,UTA Găgăuzia,rural,Female,26,Moldovan,No,Tertiary,1,4570
3255,North,urban,Male,27,Moldovan,No,Secondary,1,7820
3256,North,rural,Male,39,Moldovan,No,Primary,0,
3257,Chișinău,urban,Male,45,Moldovan,No,Tertiary,1,20600
3258,Chișinău,urban,Male,50,Moldovan,No,Vocational,0,
3259,Chișinău,urban,Male,25,Moldovan,No,Secondary,1,10190
3260,North,rural,Male,56,Roma,No,Tertiary,1,5630
3261,North,urban,Female,45,Moldovan,No,Secondary,1,6050
3262,Centre,urban,Female,45,Gagauz,No,Secondary,1,4880
3263,UTA Găgăuzia,rural,Male,34,Moldovan,No,Vocational,0,
3264,Centre,rural,Female,39,Moldovan,No,Secondary,0,
3265,Chișinău,urban,Female,42,Ukrainian,No,Secondary,0,
3266,South,urban,Female,40,Moldovan,No,Secondary,1,7790
3267,Chișinău,urban,Female,54,Moldovan,No,Tertiary,1,14730
3268,Centre,urban,Female,51,Russian,No,Tertiary,1,9400
3269,Chișinău,urban,Female,49,Moldovan,No,Vocational,0,
3270,Chișinău,rural,Male,53,Moldovan,No,Tertiary,1,17080
3271,North,urban,Female,64,Moldovan,No,Vocational,0,
3272,Centre,rural,Male,49,Moldovan,No,Secondary,0,
3273,Chișinău,urban,Male,33,Moldovan,No,Vocational,1,13980
3274,Centre,rural,Male,45,Bulgarian,No,Secondary,1,5000
3275,South,urban,Female,42,Moldovan,No,Primary,0,
3276,Centre,urban,Male,21,Moldovan,No,Secondary,1,4710
3277,North,rural,Female,42,Moldovan,Yes,Secondary,1,12660
3278,South,rural,Female,52,Moldovan,No,Tertiary,0,
3279,South,urban,Female,32,Romanian,No,Secondary,1,4170
3280,Centre,rural,Female,43,Moldovan,No,Tertiary,0,
3281,North,urban,Female,28,Moldovan,No,Secondary,1,6830
3282,North,urban,Male,22,Gagauz,No,Vocational,1,
3283,Centre,RURAL,Male,37,Ukrainian,No,Tertiary,0,
3284,Centre,urban,Female,36,Moldovan,No,Primary,1,6300
3285,North,urban,Female,29,Moldovan,No,Secondary,1,6570
3286,Centre,rural,Female,46,Moldovan,No,Tertiary,1,14470
3287,Chișinău,urban,Female,70,Moldovan,No,Tertiary,1,33240
3288,Chișinău,urban,Male,24,Moldovan,No,Secondary,1,11080
3289,North,urban,Female,49,Moldovan,No,Secondary,1,6030
3290,North,rural,Female,32,Moldovan,No,Primary,0,
3291,UTA Găgăuzia,rural,Female,18,Gagauz,No,Primary,0,
3292,North,urban,Male,33,Moldovan,No,Secondary,0,
3293,Centre,urban,Female,70,Moldovan,Yes,Tertiary,0,
3294,Centre,urban,Female,60,Moldovan,No,Vocational,0,
3295,Chișinău,urban,Female,64,Roma,No,Primary,0,
3296,Centre,urban,Female,43,Roma,No,Tertiary,1,4290
3297,North,rural,Female,18,Romanian,No,Primary,1,4590
3298,South,urban,Female,28,Russian,No,Secondary,0,
3299,North,rural,Female,56,Gagauz,No,Tertiary,0,
3300,South,urban,Male,18,Moldovan,No,Secondary,0,
3301,Chișinău,urban,Male,65,Russian,No,Tertiary,0,
3302,Centre,rural,Female,35,Russian,Yes,Tertiary,0,
3303,Centre,RURAL,Female,40,Moldovan,No,Vocational,1,5490
3304,North,urban,Female,64,Moldovan,No,Vocational,0,
3305,Chișinău,urban,Male,35,Moldovan,No,Vocational,1,12920
3306,North,rural,Female,43,Moldovan,No,Vocational,1,5820
3307,Centre,urban,Male,18,Ukrainian,No,Primary,1,4370
3308,UTA Găgăuzia,urban,Female,27,Russian,No,Secondary,1,4440
3309,Chișinău,urban,Female,34,Gagauz,No,Secondary,1,11360
3310,North,urban,Male,42,Gagauz,No,Secondary,1,9880
3311,Chișinău,urban,Male,48,Moldovan,No,Vocational,1,10340
3312,South,urban,Female,42,Romanian,No,Primary,0,
3313,UTA Găgăuzia,urban,Male,23,Moldovan,No,Secondary,1,4320
3314,Centre,rural,Female,18,Moldovan,No,Secondary,0,
3315,South,Urban,Female,24,Moldovan,No,Tertiary,1,12150
3316,Centre,rural,Female,37,Moldovan,No,Vocational,1,4530
3317,UTA Găgăuzia,urban,Female,26,Moldovan,No,Secondary,0,
3318,North,urban,Female,38,Ukrainian,No,Secondary,0,
3319,North,rural,Male,44,Romanian,No,Secondary,1,3550
3320,North,rural,Female,65,Bulgarian,No,Primary,1,2740
3321,Centre,urban,Female,22,Moldovan,No,Secondary,1,7410
3322,Centre,urban,Female,54,Moldovan,No,Primary,0,
3323,Chișinău,urban,Female,37,Moldovan,No,Secondary,1,9620
3324,South,URBAN,Male,31,Moldovan,No,Vocational,1,4170
3325,South,rural,Female,38,Moldovan,No,Vocational,1,4630
3326,South,urban,Female,44,Moldovan,Yes,Secondary,0,
3327,North,rural,Male,19,Moldovan,Yes,Secondary,0,
3328,North,rural,Male,53,Moldovan,No,Tertiary,1,11050
3329,North,urban,Male,62,Moldovan,No,Secondary,1,6550
3330,Chișinău,urban,Female,42,Moldovan,No,Secondary,1,10950
3331,Centre,urban,Male,28,Moldovan,No,Tertiary,0,
3332,Centre,urban,Male,29,Moldovan,No,Tertiary,1,25890
3333,South,rural,Male,70,Moldovan,No,Vocational,0,
3334,Chișinău,urban,Female,48,Moldovan,No,Tertiary,1,16640
3335,UTA Găgăuzia,rural,Male,52,Moldovan,No,Secondary,0,
3336,Centre,rural,Male,46,Gagauz,No,Tertiary,0,
3337,North,rural,Female,31,Moldovan,No,Tertiary,1,8980
3338,Centre,urban,Male,44,Moldovan,No,Vocational,0,
3339,North,urban,Female,67,Moldovan,No,Secondary,0,
3340,Chișinău,urban,Male,49,Moldovan,No,Primary,0,
3341,South,urban,Male,26,Moldovan,No,Tertiary,1,17370
3342,Chișinău,rural,Female,46,Moldovan,No,Primary,1,4060
3343,South,urban,Female,37,Moldovan,No,Secondary,0,
3344,North,rural,Female,43,Moldovan,No,Vocational,1,7110
3345,Centre,rural,Male,48,Moldovan,No,Primary,0,
3346,Chișinău,urban,Female,57,Romanian,No,Vocational,1,20190
3347,Chișinău,rural,Male,25,Moldovan,No,Vocational,1,13620
3348,South,urban,Male,32,Moldovan,No,Tertiary,1,8460
3349,Centre,rural,Female,52,Russian,No,Primary,1,3110
3350,Centre,urban,Female,67,Moldovan,No,Vocational,1,5550
3351,North,rural,Female,45,Moldovan,No,Vocational,0,
3352,Centre,urban,Male,24,Moldovan,No,Secondary,0,
3353,South,urban,Male,38,Ukrainian,No,Primary,0,
3354,Centre,rural,Male,35,Moldovan,No,Secondary,0,
3355,Centre,urban,Female,32,Russian,No,Secondary,1,13820
3356,North,urban,Female,69,Moldovan,No,Tertiary,1,8990
3357,UTA Găgăuzia,urban,Male,43,Moldovan,No,Tertiary,1,8370
3358,Centre,rural,Female,47,Bulgarian,No,Tertiary,0,
3359,Chișinău,rural,Female,43,Moldovan,No,Primary,0,
3360,North,rural,Male,28,Moldovan,No,Tertiary,0,
3361,Chișinău,urban,Male,46,Romanian,No,Secondary,1,16160
3362,Chișinău,urban,Female,28,Moldovan,No,Primary,0,
3363,UTA Găgăuzia,rural,Female,50,Romanian,Yes,Secondary,0,
3364,UTA Găgăuzia,rural,Male,40,Moldovan,No,Vocational,0,
3365,Chișinău,urban,Female,70,Roma,No,Secondary,1,5540
3366,South,urban,Female,42,Russian,No,Secondary,0,
3367,Chișinău,urban,Female,66,Russian,No,Tertiary,0,
3368,Centre,urban,Male,37,Moldovan,No,Secondary,1,9650
3369,UTA Găgăuzia,urban,Male,36,Moldovan,No,Vocational,1,10870
3370,Centre,urban,Male,64,Moldovan,No,Vocational,1,9670
3371,South,urban,Female,29,Moldovan,Yes,Secondary,1,3650
3372,South,urban,Male,32,Moldovan,No,Secondary,0,
3373,North,rural,Female,53,Moldovan,No,Primary,1,4560
3374,Centre,rural,Female,44,Moldovan,No,Vocational,1,5020
3375,Centre,urban,Male,57,Moldovan,No,Vocational,1,10610
3376,Centre,rural,Male,46,Gagauz,No,Secondary,0,
3377,Chișinău,urban,Female,40,Moldovan,No,Tertiary,1,18900
3378,South,rural,Male,42,Ukrainian,No,Vocational,1,11650
3379,South,urban,Male,44,Moldovan,No,Primary,1,5660
3380,South,rural,Female,18,Russian,Yes,Primary,0,
3381,Chișinău,urban,Female,43,Moldovan,No,Secondary,0,
3382,South,rural,Male,44,Ukrainian,Yes,Tertiary,1,8220
3383,South,urban,Female,38,Moldovan,No,Tertiary,0,
3384,South,urban,Female,34,Moldovan,No,Secondary,1,6190
3385,Centre,rural,Female,18,Moldovan,No,Vocational,0,
3386,Centre,rural,Female,20,Moldovan,No,Tertiary,0,
3387,Chișinău,urban,Female,50,Ukrainian,Yes,Primary,0,
3388,Chișinău,RURAL,Male,40,Moldovan,No,Secondary,0,
3389,Chișinău,urban,Female,64,Moldovan,No,Vocational,0,
3390,Chișinău,urban,Male,52,Moldovan,No,Tertiary,1,15180
3391,North,rural,Female,29,Moldovan,No,Vocational,0,
3392,Chișinău,urban,Female,70,Moldovan,No,Tertiary,1,17870
3393,Centre,urban,Female,31,Moldovan,No,Secondary,0,
3394,South,rural,Female,35,Moldovan,No,Vocational,0,
3395,Centre,rural,Male,56,Moldovan,No,Vocational,1,10430
3396,Centre,urban,Male,46,Moldovan,No,Secondary,1,9240
3397,North,urban,Male,20,Moldovan,No,Secondary,1,7090
3398,Centre,rural,Male,23,Bulgarian,No,Vocational,0,
3399,UTA Găgăuzia,urban,Male,26,Moldovan,No,Primary,0,
3400,UTA Găgăuzia,urban,Male,38,Moldovan,Yes,Vocational,0,
3401,Centre,rural,Male,47,Romanian,No,Tertiary,0,
3402,Chișinău,urban,Female,52,Gagauz,No,Primary,0,
3403,UTA Găgăuzia,rural,Female,29,Moldovan,No,Tertiary,1,4540
3404,North,rural,Female,19,Moldovan,No,Secondary,0,
3405,South,urban,Male,51,Romanian,Yes,Vocational,1,7960
3406,Centre,urban,Female,36,Ukrainian,No,Tertiary,1,9250
3407,North,urban,Male,48,Moldovan,No,Tertiary,1,7890
3408,North,urban,Female,54,Moldovan,No,Vocational,0,
3409,South,urban,Male,29,Moldovan,No,Tertiary,1,15580
3410,Chișinău,urban,Male,27,Moldovan,No,Secondary,1,13660
3411,South,urban,Male,32,Moldovan,No,Vocational,1,6720
3412,North, rural,Female,34,Romanian,No,Primary,0,
3413,Chișinău,urban,Male,34,Romanian,No,Tertiary,1,17330
3414,South, rural,Male,55,Russian,No,Primary,1,5230
3415,Chișinău,urban,Female,59,Moldovan,No,Tertiary,0,
3416,South,urban,Male,44,Moldovan,No,Primary,0,
3417,Chișinău,urban,Male,55,Moldovan,No,Tertiary,1,19990
3418,North,urban,Male,39,Moldovan,No,Tertiary,0,
3419,South,urban,Female,59,Moldovan,No,Secondary,0,
3420,UTA Găgăuzia,URBAN,Female,43,Moldovan,No,Vocational,0,
3421,South,rural,Female,51,Moldovan,No,Secondary,1,6550
3422,South,rural,Male,55,Bulgarian,No,Secondary,1,4570
3423,Chișinău,urban,Female,50,Moldovan,No,Primary,1,6950
3424,Chișinău,urban,Female,61,Moldovan,No,Secondary,0,
3425,North,rural,Female,33,Romanian,Yes,Secondary,0,
3426,Chișinău,urban,Male,61,Moldovan,No,Vocational,1,11770
3427,North,urban,Female,42,Moldovan,No,Secondary,1,5930
3428,UTA Găgăuzia,urban,Male,62,Romanian,No,Secondary,0,
3429,Chișinău,urban,Male,70,Moldovan,No,Secondary,1,12960
3430,Chișinău,urban,Male,42,Russian,No,Vocational,0,
